FacilityID;NationalID;FacilityName;PostalCode;CountryName;Lat;Long;CompetentAuthorityName;StreetName;BuildingNumber;City;MainIAActivityCode;MainIASectorName;MainIAActivityName;MainIASubActivityName;MainActivityIndicator;ReportingYear;PollutantName;PollutantGroupName;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;industrial category;Manually researched activity;comment;number no value;information status;FacilityID (Niklas);industrial category (Niklas);Manually researched activity (Niklas);Umbennenungen;local deviation(<>100m);1 latest FID;1 latest Name;1 latest Jahr;2 latest FID;2 latest Name;2 latest Jahr;2 älteste FID;2 oldest Name;2 oldest Jahr;1 oldest FID;1 oldest Name;1 oldest Jahr;Category;Concentration
6220.0;11G000136;Grupa LOTOS S.A.;80-718;Poland;54.345;18.732;Główny Inspektorat Ochrony Środowiska;Elbląska 135;0;Gdańsk;1.(a);Energy sector;Mineral oil and gas refineries;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;1150000000.0;1140000000.0;1120000000.0;1610000000.0;2040000000.0;1980000000.0;1690000000.0;1820000000.0;1900000000.0;1900000000.0;1720000000.0;Mineral oil and gas refineries;0;0;0.0;0;6220.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Refineries and steam cracker;3-13%
6221.0;11G000163;INTERNATIONAL  PAPER  - KWIDZYN  SP. Z O.O.;82-500;Poland;53.703109;18.919358;Główny Inspektorat Ochrony Środowiska;LOTNICZA  1;0;KWIDZYN;6.(b);Paper and wood production processing;Industrial plants for the production of paper and board and other primary wood products;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;532000000.0;434000000.0;475000000.0;694000000.0;866000000.0;851000000.0;901000000.0;850000000.0;871000000.0;883000000.0;781000000.0;Industrial plants for the production of paper and board and other primary wood products;0;0;0.0;0;6221.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Pulp and Paper;7-20%
6244.0;310051;'LIEPĀJAS METALURGS' AS;LV-3401;Latvia;56.524362;21.027765;LVGMC;Brīvības iela;93;Liepāja;2.(c);Productiona and processing of metals;Installations for the processing of ferrous metals;  Hot rolling mills;True;2012.0;Carbon dioxide (CO2);Greenhouse gases;0.0;0.0;0.0;0.0;0.0;139000000.0;0.0;0.0;0.0;0.0;0.0;Installations for the processing of ferrous metals;0;0;0.0;0;0.0;0;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Steel and Iron;17-35%
6258.0;2007002133;ENEL PRODUZIONE SpA - CENTRALE DI MONTALTO DI CASTRO;01014;Italy;42.363889;11.541667;ISPRA;LOC Pian dei Gangani;SNC;MONTALTO DI CASTRO;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2012.0;Carbon dioxide (CO2);Greenhouse gases;4850000000.0;2650000000.0;1060000000.0;384000000.0;155000000.0;172000000.0;0.0;0.0;0.0;0.0;0.0;Thermal power stations and other combustion installations;0;0;0.0;0;6258.0;NGCC power plant;NGCC power plant;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;NGCC power plant;3-4%
6262.0;2007001685;Centrale Torrevaldaliga Nord;00053;Italy;42.128333;11.757777;ISPRA;VIA AURELIA NORD;32;CIVITAVECCHIA;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;0.0;0.0;2860000000.0;6450000000.0;9750000000.0;10400000000.0;9730000000.0;10900000000.0;10700000000.0;10200000000.0;9750000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;6262.0;Coal power plant;Coal power plant;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Coal power plant;12-15%
6263.0;2007000626;Centrale Tor di Valle;00144;Italy;41.811667;12.422778;ISPRA;via dell’Equitazione;32;ROMA;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2009.0;Carbon dioxide (CO2);Greenhouse gases;196000000.0;154000000.0;106000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Thermal power stations and other combustion installations;0;0;0.0;0;0.0;0;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Power plant(unspecified);3-8%
6264.0;2007000153;Italcementi di Colleferro;00034;Italy;41.736666;13.004166;ISPRA;Via Sabotino;snc;COLLEFERRO;3.(c);Mineral industry;Installations for the production of:;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;872000000.0;765000000.0;569000000.0;615000000.0;576000000.0;475000000.0;384000000.0;391000000.0;0.0;338000000.0;322000000.0;Installations for the production of:;0;0;0.0;0;6264.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Cement;14-33%
6267.0;2007001691;Raffineria di Roma;00166;Italy;41.857222;12.323611;ISPRA;VIA di Malagrotta;226;ROMA;1.(a);Energy sector;Mineral oil and gas refineries;0;True;2012.0;Carbon dioxide (CO2);Greenhouse gases;418000000.0;440000000.0;457000000.0;411000000.0;407000000.0;276000000.0;0.0;0.0;0.0;0.0;0.0;Mineral oil and gas refineries;0;0;0.0;0;6267.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Refineries and steam cracker;3-13%
6268.0;2007000021;CEMENTERIA DI GUIDONIA;00012;Italy;42.0;12.716666;ISPRA;Via per Santangelo Romano;14;GUIDONIA MONTECELIO;3.(c);Mineral industry;Installations for the production of:;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;1080000000.0;779000000.0;747000000.0;700000000.0;758000000.0;488000000.0;491000000.0;482000000.0;478000000.0;476000000.0;514000000.0;Installations for the production of:;0;0;0.0;0;6268.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Cement;14-33%
6269.0;2007001317;CENTRALE TORREVALDALIGA SUD;00053;Italy;42.121111;11.768333;ISPRA;VIA AURELIA NORD;32;CIVITAVECCHIA;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;2790000000.0;2570000000.0;1820000000.0;1190000000.0;1160000000.0;495000000.0;568000000.0;447000000.0;335000000.0;813000000.0;961000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;6269.0;NGCC power plant;NGCC power plant;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;NGCC power plant;3-4%
6276.0;2007000210;CALCE S. PELLEGRINO SPA;04020;Italy;41.283333;13.543889;ISPRA;STS Appia, Km. 134;SNC;ITRI;3.(c);Mineral industry;Installations for the production of:;  Cement clinker or lime in other furnaces;True;2007.0;Carbon dioxide (CO2);Greenhouse gases;105000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Installations for the production of:;0;0;0.0;0;0.0;0;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Cement;14-33%
6279.0;2007001002;Centrale BG ITALIA POWER di Cassino;03030;Italy;41.474167;13.751389;ISPRA;STP Consortile Contrada Volla;SNC;PIEDIMONTE SAN GERMANO;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2011.0;Carbon dioxide (CO2);Greenhouse gases;271000000.0;284000000.0;282000000.0;293000000.0;301000000.0;0.0;0.0;0.0;0.0;0.0;0.0;Thermal power stations and other combustion installations;0;0;0.0;0;6279.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Power plant(unspecified);3-8%
6280.0;2007000845;Stabilimento di Sora (FR);03039;Italy;41.699444;13.586944;ISPRA;Viale S. Domenico;62;SORA;6.(b);Paper and wood production processing;Industrial plants for the production of paper and board and other primary wood products;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;105000000.0;0.0;104000000.0;131000000.0;144000000.0;142000000.0;135000000.0;164000000.0;171000000.0;169000000.0;174000000.0;Industrial plants for the production of paper and board and other primary wood products;0;0;0.0;0;6280.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Pulp and Paper;7-20%
6288.0;121.00006;SOCIETE DE COGENERATION DE TAVAUX;39500;France;47.03;5.4;Ministère de l'Ecologie, de l'Energie et de la Mer;avenue de la République;0;TAVAUX;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2012.0;Carbon dioxide (CO2);Greenhouse gases;159000000.0;164000000.0;166000000.0;158000000.0;155000000.0;161000000.0;0.0;0.0;0.0;0.0;0.0;Thermal power stations and other combustion installations;0;0;0.0;0;6288.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Power plant(unspecified);3-8%
6295.0;1211;Metsä Board Oyj, Metsä Board Kyro Board;39200;Finland;61.68113;23.184909;Pirkanmaan ELY ympäristö ja luonnonvarat;Timinsaarentie 12;0;KYRÖSKOSKI;6.(b);Paper and wood production processing;Industrial plants for the production of paper and board and other primary wood products;0;True;2011.0;Carbon dioxide (CO2);Greenhouse gases;181000000.0;0.0;0.0;186000000.0;170000000.0;0.0;0.0;0.0;0.0;0.0;0.0;Industrial plants for the production of paper and board and other primary wood products;0;0;0.0;0;6295.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Pulp and Paper;7-20%
6300.0;12134;Archer Daniels Midland Europoort BV (ADM);3198LC;Netherlands;51.95596;4.12249;The National Institute for Public Health and the Environment (RIVM);ELBEWEG;125;Europoort Rotterdam;8.(b);Animal and vegetable products from the food and beverage sector;Treatment and processing intended for the production of food and beverage products from:;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;188000000.0;200000000.0;223000000.0;204000000.0;197000000.0;188000000.0;175000000.0;163000000.0;155000000.0;151000000.0;147000000.0;Treatment and processing intended for the production of food and beverage products from:;0;0;0.0;0;6300.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Other;n/a
6305.0;12147;E.ON Warmte Station Galileistraat;3029AL;Netherlands;51.91036;4.42707;The National Institute for Public Health and the Environment (RIVM);Galileistraat;15;Rotterdam;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2014.0;Carbon dioxide (CO2);Greenhouse gases;339000000.0;479000000.0;480000000.0;482000000.0;427000000.0;420000000.0;407000000.0;105000000.0;0.0;0.0;0.0;Thermal power stations and other combustion installations;0;0;0.0;0;6305.0;Coal power plant;Coal power plant;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Coal power plant;12-15%
6306.0;12149;Uniper Benelux NV (Maasvlakte);3199LA;Netherlands;51.95906;4.02657;The National Institute for Public Health and the Environment (RIVM);Coloradoweg;10;Maasvlakte Rotterdam;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;6340000000.0;6980000000.0;6180000000.0;6680000000.0;6760000000.0;7000000000.0;7230000000.0;6700000000.0;9170000000.0;10900000000.0;7560000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;6306.0;Coal power plant;Coal power plant;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Coal power plant;12-15%
6311.0;12150;Uniper Centrale RoCa;3068AX;Netherlands;51.95359;4.5611;The National Institute for Public Health and the Environment (RIVM);Capelseweg;400;Rotterdam;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;700000000.0;681000000.0;715000000.0;671000000.0;607000000.0;443000000.0;469000000.0;462000000.0;316000000.0;304000000.0;296000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;6311.0;Coal power plant;Coal power plant;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Coal power plant;12-15%
6313.0;12158;DRSH Zuiveringsslib N.V.;3313LA;Netherlands;51.81651;4.74067;The National Institute for Public Health and the Environment (RIVM);Baanhoekweg;40;Dordrecht;5.(b);Waste and waste water management;Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;0.0;0.0;113000000.0;122000000.0;115000000.0;116000000.0;111000000.0;111000000.0;114000000.0;113000000.0;134000000.0;Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;0;0;0.0;0;6313.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Other;n/a
6315.0;1216;Elenia Lämpö Oy, Vanajan voimalaitos, Hämeenlinna;13110;Finland;60.9752;24.5048;Hämeen ELY ympäristö ja luonnonvarat;Voimatie 32;0;HÄMEENLINNA;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;191000000.0;198000000.0;198000000.0;219000000.0;207000000.0;214000000.0;217000000.0;200000000.0;191000000.0;207000000.0;207000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;6315.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Power plant(unspecified);3-8%
6322.0;12176;Air Products Nederland BV (Pernis);3196KL;Netherlands;51.88852;4.33004;The National Institute for Public Health and the Environment (RIVM);Vondelingenplaat;17;Vondelingenplaat Rotterdam;4.(b);Chemical industry;Chemical installations for the production on an industrial scale of basic inorganic chemicals, such as:;0;True;2011.0;Carbon dioxide (CO2);Greenhouse gases;555000000.0;635000000.0;518000000.0;619000000.0;472000000.0;0.0;0.0;0.0;0.0;0.0;0.0;Chemical installations for the production on an industrial scale of basic inorganic chemicals, such as:;0;0;0.0;0;6322.0;Hydrogen plant;Hydrogen plant;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Hydrogen plant;100%
6347.0;1239;FORTUM POWER AND HEAT OY, INKOON VOIMALAITOS;10210;Finland;60.0195;23.912;Uudenmaan ELY ympäristö ja luonnonvarat;VOIMALANTIE 50;0;INKOO;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2013.0;Carbon dioxide (CO2);Greenhouse gases;895000000.0;0.0;120000000.0;985000000.0;985000000.0;204000000.0;826000000.0;0.0;0.0;0.0;0.0;Thermal power stations and other combustion installations;0;0;0.0;0;6347.0;Coal power plant;Coal power plant;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Coal power plant;12-15%
6363.0;1254;Stora Enso Oyj, Imatran tehtaat;55800;Finland;61.2491;28.8566;Kaakkois-Suomen ELY ympäristö ja luonnonvarat;Kanavaranta 1;0;IMATRA;6.(a);Paper and wood production processing;Industrial plants for the production of pulp from timber or similar fibrous materials;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;2940000000.0;2900000000.0;2710000000.0;2620000000.0;2600000000.0;2610000000.0;2220000000.0;2210000000.0;2260000000.0;2310000000.0;2380000000.0;Industrial plants for the production of pulp from timber or similar fibrous materials;0;0;0.0;0;6363.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Pulp and Paper;7-20%
6375.0;1262;Fortum Power and Heat Oy, JOENSUUN VOIMALAITOS;80260;Finland;62.59102;29.83266;Pohjois-Karjalan ELY ympäristö ja luonnonvarat;Iiksenvaarantie 2;0;JOENSUU;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;409000000.0;351000000.0;389000000.0;451000000.0;441000000.0;424000000.0;411000000.0;413000000.0;326000000.0;282000000.0;300000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;6375.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Power plant(unspecified);3-8%
6377.0;1264;Leca Danmark A/S;8940;Denmark;56.37517306;10.04209829;miljøstyrelsen;Randersvej;75;Randers SV;3.(g);Mineral industry;Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105000000.0;Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain;0;0;0.0;0;0.0;0;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Cement;14-33%
6384.0;1269;Metsä Fibre Oy, Joutsenon tehdas;54120;Finland;61.13107;28.45375;Kaakkois-Suomen ELY ympäristö ja luonnonvarat;Haukilahdentie 27;0;PULP;6.(a);Paper and wood production processing;Industrial plants for the production of pulp from timber or similar fibrous materials;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;1340000000.0;1160000000.0;1050000000.0;1390000000.0;1420000000.0;1460000000.0;1440000000.0;1370000000.0;1660000000.0;1460000000.0;1470000000.0;Industrial plants for the production of pulp from timber or similar fibrous materials;0;0;0.0;0;6384.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Pulp and Paper;7-20%
6391.0;1272-101;STORA ENSO PAPER AB;29580;Sweden;56.04379387;14.47984532;Länsstyrelsen i Skåne län;Nymölla;0;NYMÖLLA;6.(a);Paper and wood production processing;Industrial plants for the production of pulp from timber or similar fibrous materials;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;768000000.0;699000000.0;729000000.0;779000000.0;730000000.0;776000000.0;669000000.0;685000000.0;700000000.0;746000000.0;778000000.0;Industrial plants for the production of pulp from timber or similar fibrous materials;0;0;0.0;0;6391.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Pulp and Paper;7-20%
6394.0;1274;A/S DANSK SHELL SHELL-RAFFINADERIET;7000;Denmark;55.58978046;9.748466911;miljøstyrelsen;Egeskovvej;265;Fredericia;1.(a);Energy sector;Mineral oil and gas refineries;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;473000000.0;419000000.0;426000000.0;0.0;380000000.0;429000000.0;393000000.0;425000000.0;437000000.0;0.0;403000000.0;Mineral oil and gas refineries;0;0;0.0;0;6394.0;0;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Refineries and steam cracker;3-13%
6405.0;1280-122A;Heleneholmsverket, (HVK);21432;Sweden;55.57825741;13.01181612;Malmö kommun;Eriksfältsgatan 24;0;MALMÖ;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;155000000.0;158000000.0;153000000.0;133000000.0;0.0;113000000.0;109000000.0;0.0;0.0;119000000.0;142000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;0.0;0;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Power plant(unspecified);3-8%
6407.0;1280-60-001;Sysavs avfallsförbränningsanläggning;211 24;Sweden;55.63212912;13.04562502;Länsstyrelsen i Skåne län;Spillepengsgatan 13;0;MALMÖ;5.(b);Waste and waste water management;Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;386000000.0;431000000.0;507000000.0;469000000.0;504000000.0;503000000.0;521000000.0;540000000.0;574000000.0;486000000.0;569000000.0;Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;0;0;0.0;0;6407.0;0;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Other;n/a
6410.0;1282;S.A.T. NUFRI 1956;25230;Spain;41.641266;0.889134;GENERALITAT DE CATALUÑA-DIRECCIÓN GENERAL DE CALIDAD AMBIENTAL Y CAMBIO CLIMÁTICO;DE PALAU;KM. 1;Mollerussa;8.(b);Animal and vegetable products from the food and beverage sector;Treatment and processing intended for the production of food and beverage products from:;  Vegetable raw materials;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;152000000.0;152000000.0;170000000.0;166000000.0;166000000.0;175000000.0;171000000.0;152000000.0;185000000.0;158000000.0;208000000.0;Treatment and processing intended for the production of food and beverage products from:;0;0;0.0;0;6410.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Other;n/a
6415.0;1283-109B;Västhamnsverket, (VHV);25225;Sweden;56.03393529;12.69391686;Länsstyrelsen i Skåne län;Atlantgatan 10;0;Helsingborg;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;325000000.0;392000000.0;421000000.0;465000000.0;385000000.0;311000000.0;180000000.0;120000000.0;106000000.0;116000000.0;112000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;6415.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Power plant(unspecified);3-8%
6420.0;1284;Jyväskylän Energiantuotanto Oy, Rauhalahden voimalaitos;40520;Finland;62.23891;25.81343;Keski-Suomen ELY ympäristö ja luonnonvarat;KUOKKALANTIE 4;0;JYVÄSKYLÄ;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;505000000.0;454000000.0;446000000.0;326000000.0;166000000.0;223000000.0;198000000.0;153000000.0;144000000.0;140000000.0;143000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;6420.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Power plant(unspecified);3-8%
6421.0;1284-101;Höganäs Sweden AB;26332;Sweden;56.20871249;12.54738303;Länsstyrelsen i Skåne län;Höganäs;0;HÖGANÄS;2.(b);Productiona and processing of metals;Installations for the production of pig iron or steel (primary or secondary melting) including continuous casting;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;230000000.0;235000000.0;0.0;248000000.0;215000000.0;195000000.0;209000000.0;204000000.0;197000000.0;189000000.0;197000000.0;Installations for the production of pig iron or steel (primary or secondary melting) including continuous casting;0;0;0.0;0;6421.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Steel and Iron;17-35%
6437.0;1291;UPM Paper ENA Oy, Kaipolan tehdas;42220;Finland;61.81047;25.23839;Keski-Suomen ELY ympäristö ja luonnonvarat;TEHTAANKATU 1;0;KAIPOLA;6.(b);Paper and wood production processing;Industrial plants for the production of paper and board and other primary wood products;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;341000000.0;325000000.0;290000000.0;273000000.0;259000000.0;303000000.0;297000000.0;267000000.0;255000000.0;267000000.0;246000000.0;Industrial plants for the production of paper and board and other primary wood products;0;0;0.0;0;6437.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Pulp and Paper;7-20%
6445.0;1294;UPM Paper ENA Oy, UPM Specialty Papers Oy, Jämsänkosken paperitehdas;42300;Finland;61.9154;25.16;Keski-Suomen ELY ympäristö ja luonnonvarat;Tiilikantie 17;0;JÄMSÄNKOSKI;6.(b);Paper and wood production processing;Industrial plants for the production of paper and board and other primary wood products;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;362000000.0;389000000.0;365000000.0;367000000.0;327000000.0;351000000.0;377000000.0;348000000.0;287000000.0;275000000.0;293000000.0;Industrial plants for the production of paper and board and other primary wood products;0;0;0.0;0;6445.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Pulp and Paper;7-20%
6451.0;12S000035;CEMEX Polska Sp. z o.o., Zakład Cementownia Rudniki;42-240;Poland;50.875311;19.256029;Główny Inspektorat Ochrony Środowiska;Mstowska 10;0;Rudniki;3.(c);Mineral industry;Installations for the production of:;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;530000000.0;445000000.0;342000000.0;359000000.0;399000000.0;322000000.0;261000000.0;280000000.0;360000000.0;373000000.0;335000000.0;Installations for the production of:;0;0;0.0;0;6451.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Cement;14-33%
6453.0;12S000041;CMC Poland Sp. z o. o.;42-400;Poland;50.494444;19.457222;Główny Inspektorat Ochrony Środowiska;Piłsudskiego 82;0;Zawiercie;2.(b);Productiona and processing of metals;Installations for the production of pig iron or steel (primary or secondary melting) including continuous casting;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;241000000.0;150000000.0;242000000.0;242000000.0;263000000.0;258000000.0;216000000.0;167000000.0;185000000.0;189000000.0;201000000.0;Installations for the production of pig iron or steel (primary or secondary melting) including continuous casting;0;0;0.0;0;6453.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Steel and Iron;17-35%
6456.0;12S000060;Elektrociepłownia BĘDZIN Sp.z o.o.;42-500;Poland;50.302045;19.137115;Główny Inspektorat Ochrony Środowiska;Małobądzka 141;0;Będzin;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;615000000.0;544000000.0;515000000.0;521000000.0;493000000.0;506000000.0;518000000.0;474000000.0;521000000.0;558000000.0;573000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;6456.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Power plant(unspecified);3-8%
6457.0;12S000065;CEZ Chorzów  S.A.;41-503;Poland;50.307771;18.968576;Główny Inspektorat Ochrony Środowiska;M. Skłodowskiej-Curie 30;0;Chorzów;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;1520000000.0;1220000000.0;1020000000.0;889000000.0;921000000.0;885000000.0;939000000.0;1360000000.0;1590000000.0;1620000000.0;1630000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;6457.0;Coal power plant;Coal power plant;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Coal power plant;12-15%
6458.0;12S000074;"""Elektrociepłownia Marcel"" Sp. z o.o., Elektrociepłownia Marcel";44-310;Poland;50.043415;18.484539;Główny Inspektorat Ochrony Środowiska;Korfantego 52;0;Radlin;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;153000000.0;135000000.0;138000000.0;139000000.0;136000000.0;131000000.0;135000000.0;132000000.0;131000000.0;122000000.0;118000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;6458.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Power plant(unspecified);3-8%
6459.0;12S000078;Tauron Ciepło sp.zo.o.. Zakład Wytwarzania Tychy;43-100;Poland;50.106333;19.014333;Główny Inspektorat Ochrony Środowiska;Przemysłowa 47;0;Tychy;1.(c);Energy sector;Thermal power stations and other combustion installations;0;True;2017.0;Carbon dioxide (CO2);Greenhouse gases;409000000.0;386000000.0;320000000.0;381000000.0;339000000.0;196000000.0;403000000.0;416000000.0;372000000.0;565000000.0;466000000.0;Thermal power stations and other combustion installations;0;0;0.0;0;6459.0;Other;0;0.0;0;0;0;0.0;0.0;0;0;0.0;0;0.0;0.0;0;0.0;Power plant(unspecified);3-8%
